1.000000000000000000e+00,1.000000000000000000e+00,9.800233702045897388e-01,9.486050127024738821e-01,9.170791773245323686e-01,8.480481175691978457e-01,7.455827834450463598e-01,7.235659030052148388e-01,7.098797128698633996e-01,7.055943207943760065e-01,7.074074368420973924e-01,7.075100549907623604e-01,7.094467535913410172e-01,7.145412114499010148e-01,7.137878368599090972e-01,7.142559665000307589e-01,7.133895225423430020e-01,7.166696911599775843e-01,7.149805215852474971e-01,7.155136940066969542e-01,7.223094006869862360e-01,7.208725183414282922e-01,7.261587520953916020e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.001902744134932410e+00,1.002825766094067594e+00,9.929515285777172906e-01,9.916606807423072878e-01,9.954360224472557084e-01,9.858569805072604497e-01,9.746122332510160913e-01,9.627739718959126280e-01,9.420722726036203643e-01,9.275582968668077966e-01,9.010552493006247499e-01,8.737344871863843565e-01,8.453689086565401301e-01,8.117371660151794233e-01,7.728310279488525003e-01,7.134731780793863720e-01,6.161609283660364200e-01,5.490652988712675375e-01,5.049178710673827286e-01,4.743426095297810230e-01,4.670564590780213465e-01
